Value,Timestamp
True,2022-11-02T22:24:55.0217344-07:00
True,2022-11-02T22:24:55.0386176-07:00
True,2022-11-02T22:24:55.0553216-07:00
True,2022-11-02T22:24:55.0721664-07:00
True,2022-11-02T22:24:55.0888576-07:00
True,2022-11-02T22:24:55.1057792-07:00
True,2022-11-02T22:24:55.1225088-07:00
True,2022-11-02T22:24:55.1393024-07:00
True,2022-11-02T22:24:55.1560576-07:00
True,2022-11-02T22:24:55.1729024-07:00
True,2022-11-02T22:24:55.1896320-07:00
True,2022-11-02T22:24:55.2065280-07:00
True,2022-11-02T22:24:55.2232320-07:00
True,2022-11-02T22:24:55.5079808-07:00
True,2022-11-02T22:24:55.5088000-07:00
True,2022-11-02T22:24:55.5256064-07:00
True,2022-11-02T22:24:55.5423104-07:00
True,2022-11-02T22:24:55.5591936-07:00
True,2022-11-02T22:24:55.5759360-07:00
True,2022-11-02T22:24:55.5927040-07:00
True,2022-11-02T22:24:55.6095360-07:00
True,2022-11-02T22:24:55.6262912-07:00
True,2022-11-02T22:24:55.6430592-07:00
True,2022-11-02T22:24:55.6598272-07:00
True,2022-11-02T22:24:55.6766080-07:00
True,2022-11-02T22:24:55.6933632-07:00
True,2022-11-02T22:24:55.7101184-07:00
True,2022-11-02T22:24:55.7268992-07:00
True,2022-11-02T22:24:55.7437952-07:00
True,2022-11-02T22:24:55.7605120-07:00
True,2022-11-02T22:24:55.7772928-07:00
True,2022-11-02T22:24:55.7941376-07:00
True,2022-11-02T22:24:55.8109696-07:00
True,2022-11-02T22:24:55.8276736-07:00
True,2022-11-02T22:24:55.8446080-07:00
True,2022-11-02T22:24:55.8612096-07:00
True,2022-11-02T22:24:55.8780800-07:00
True,2022-11-02T22:24:55.8948864-07:00
True,2022-11-02T22:24:55.9116928-07:00
True,2022-11-02T22:24:55.9285632-07:00
True,2022-11-02T22:24:55.9453312-07:00
True,2022-11-02T22:24:55.9622144-07:00
True,2022-11-02T22:24:55.9789952-07:00
True,2022-11-02T22:24:55.9958016-07:00
True,2022-11-02T22:24:56.0126080-07:00
True,2022-11-02T22:24:56.0294912-07:00
True,2022-11-02T22:24:56.0462208-07:00
True,2022-11-02T22:24:56.0630272-07:00
True,2022-11-02T22:24:56.0797696-07:00
True,2022-11-02T22:24:56.0966272-07:00
True,2022-11-02T22:24:56.1134976-07:00
True,2022-11-02T22:24:56.1302144-07:00
True,2022-11-02T22:24:56.1470464-07:00
True,2022-11-02T22:24:56.1639040-07:00
True,2022-11-02T22:24:56.1806720-07:00
True,2022-11-02T22:24:56.1974912-07:00
True,2022-11-02T22:24:56.2142720-07:00
True,2022-11-02T22:24:56.2311040-07:00
True,2022-11-02T22:24:56.2478592-07:00
True,2022-11-02T22:24:56.2647168-07:00
True,2022-11-02T22:24:56.2815488-07:00
True,2022-11-02T22:24:56.2982528-07:00
True,2022-11-02T22:24:56.3150848-07:00
True,2022-11-02T22:24:56.3318272-07:00
True,2022-11-02T22:24:56.3486848-07:00
True,2022-11-02T22:24:56.3654784-07:00
True,2022-11-02T22:24:56.3824128-07:00
True,2022-11-02T22:24:56.3992064-07:00
True,2022-11-02T22:24:56.4158976-07:00
True,2022-11-02T22:24:56.4329344-07:00
True,2022-11-02T22:24:56.4496128-07:00
True,2022-11-02T22:24:56.4664832-07:00
True,2022-11-02T22:24:56.4832896-07:00
True,2022-11-02T22:24:56.5000704-07:00
True,2022-11-02T22:24:56.5168384-07:00
True,2022-11-02T22:24:56.5337088-07:00
True,2022-11-02T22:24:56.5505152-07:00
True,2022-11-02T22:24:56.5672448-07:00
True,2022-11-02T22:24:56.5840640-07:00
True,2022-11-02T22:24:56.6007936-07:00
True,2022-11-02T22:24:56.6175744-07:00
True,2022-11-02T22:24:56.6344960-07:00
True,2022-11-02T22:24:56.6511360-07:00
True,2022-11-02T22:24:56.6678784-07:00
True,2022-11-02T22:24:56.6845696-07:00
True,2022-11-02T22:24:56.7013120-07:00
True,2022-11-02T22:24:56.7180160-07:00
True,2022-11-02T22:24:56.7347584-07:00
True,2022-11-02T22:24:56.7515392-07:00
True,2022-11-02T22:24:56.7683328-07:00
True,2022-11-02T22:24:56.7851392-07:00
True,2022-11-02T22:24:56.8020608-07:00
True,2022-11-02T22:24:56.8188032-07:00
True,2022-11-02T22:24:56.8356224-07:00
True,2022-11-02T22:24:56.8523520-07:00
True,2022-11-02T22:24:56.8690816-07:00
True,2022-11-02T22:24:56.8859648-07:00
True,2022-11-02T22:24:56.9027200-07:00
True,2022-11-02T22:24:56.9195136-07:00
True,2022-11-02T22:24:56.9363584-07:00
True,2022-11-02T22:24:56.9531008-07:00
True,2022-11-02T22:24:56.9698816-07:00
True,2022-11-02T22:24:56.9866112-07:00
True,2022-11-02T22:24:57.0033664-07:00
True,2022-11-02T22:24:57.0203520-07:00
True,2022-11-02T22:24:57.0370944-07:00
True,2022-11-02T22:24:57.0539008-07:00
True,2022-11-02T22:24:57.0707840-07:00
True,2022-11-02T22:24:57.0875648-07:00
True,2022-11-02T22:24:57.1042944-07:00
True,2022-11-02T22:24:57.1211264-07:00
True,2022-11-02T22:24:57.1380096-07:00
True,2022-11-02T22:24:57.1546624-07:00
True,2022-11-02T22:24:57.1714688-07:00
True,2022-11-02T22:24:57.1881984-07:00
True,2022-11-02T22:24:57.2049280-07:00
True,2022-11-02T22:24:57.2216192-07:00
True,2022-11-02T22:24:57.4691584-07:00
True,2022-11-02T22:24:57.4699136-07:00
True,2022-11-02T22:24:57.4866688-07:00
True,2022-11-02T22:24:57.5033856-07:00
True,2022-11-02T22:24:57.5201536-07:00
True,2022-11-02T22:24:57.5368320-07:00
True,2022-11-02T22:24:57.5536000-07:00
True,2022-11-02T22:24:57.5703424-07:00
True,2022-11-02T22:24:57.5870336-07:00
True,2022-11-02T22:24:57.6038144-07:00
True,2022-11-02T22:24:57.6204928-07:00
True,2022-11-02T22:24:57.6372992-07:00
True,2022-11-02T22:24:57.6540032-07:00
True,2022-11-02T22:24:57.6707456-07:00
True,2022-11-02T22:24:57.6874624-07:00
True,2022-11-02T22:24:57.7042432-07:00
True,2022-11-02T22:24:57.7209728-07:00
True,2022-11-02T22:24:57.7377536-07:00
True,2022-11-02T22:24:57.7544576-07:00
True,2022-11-02T22:24:57.7714560-07:00
True,2022-11-02T22:24:57.7880960-07:00
True,2022-11-02T22:24:57.8048512-07:00
True,2022-11-02T22:24:57.8217728-07:00
True,2022-11-02T22:24:57.8383872-07:00
True,2022-11-02T22:24:57.8551808-07:00
True,2022-11-02T22:24:57.8719360-07:00
True,2022-11-02T22:24:57.8887168-07:00
True,2022-11-02T22:24:57.9054976-07:00
True,2022-11-02T22:24:57.9222656-07:00
True,2022-11-02T22:24:57.9390976-07:00
True,2022-11-02T22:24:57.9558784-07:00
True,2022-11-02T22:24:57.9726720-07:00
True,2022-11-02T22:24:57.9895296-07:00
True,2022-11-02T22:24:58.0063872-07:00
True,2022-11-02T22:24:58.0231040-07:00
True,2022-11-02T22:24:58.0400896-07:00
True,2022-11-02T22:24:58.0568064-07:00
True,2022-11-02T22:24:58.0736640-07:00
True,2022-11-02T22:24:58.0903424-07:00
True,2022-11-02T22:24:58.1072640-07:00
True,2022-11-02T22:24:58.1240704-07:00
True,2022-11-02T22:24:58.1408768-07:00
True,2022-11-02T22:24:58.1576448-07:00
True,2022-11-02T22:24:58.1745536-07:00
True,2022-11-02T22:24:58.1913600-07:00
True,2022-11-02T22:24:58.2080896-07:00
True,2022-11-02T22:24:58.2248320-07:00
True,2022-11-02T22:24:58.2456320-07:00
True,2022-11-02T22:24:58.2583424-07:00
True,2022-11-02T22:24:58.2751104-07:00
True,2022-11-02T22:24:58.2918528-07:00
True,2022-11-02T22:24:58.3086336-07:00
True,2022-11-02T22:24:58.3254016-07:00
True,2022-11-02T22:24:58.3422080-07:00
True,2022-11-02T22:24:58.3589248-07:00
True,2022-11-02T22:24:58.3757696-07:00
True,2022-11-02T22:24:58.3926144-07:00
True,2022-11-02T22:24:58.4093824-07:00
True,2022-11-02T22:24:58.4262528-07:00
True,2022-11-02T22:24:58.4430464-07:00
True,2022-11-02T22:24:58.4599168-07:00
True,2022-11-02T22:24:58.4767360-07:00
True,2022-11-02T22:24:58.4935424-07:00
True,2022-11-02T22:24:58.5104128-07:00
True,2022-11-02T22:24:58.5272064-07:00
True,2022-11-02T22:24:58.5440896-07:00
True,2022-11-02T22:24:58.5608960-07:00
True,2022-11-02T22:24:58.5777408-07:00
True,2022-11-02T22:24:58.5944832-07:00
True,2022-11-02T22:24:58.6113664-07:00
True,2022-11-02T22:24:58.6281216-07:00
True,2022-11-02T22:24:58.6448896-07:00
True,2022-11-02T22:24:58.6616960-07:00
True,2022-11-02T22:24:58.6785408-07:00
True,2022-11-02T22:24:58.6953984-07:00
True,2022-11-02T22:24:58.7121664-07:00
True,2022-11-02T22:24:58.7289472-07:00
True,2022-11-02T22:24:58.7458048-07:00
True,2022-11-02T22:24:58.7625344-07:00
True,2022-11-02T22:24:58.7794048-07:00
True,2022-11-02T22:24:58.7962112-07:00
True,2022-11-02T22:24:58.8129664-07:00
True,2022-11-02T22:24:58.8297472-07:00
True,2022-11-02T22:24:58.8464384-07:00
True,2022-11-02T22:24:58.8631808-07:00
True,2022-11-02T22:24:58.8798976-07:00
True,2022-11-02T22:24:58.8966400-07:00
True,2022-11-02T22:24:58.9134848-07:00
True,2022-11-02T22:24:58.9302272-07:00
True,2022-11-02T22:24:58.9470080-07:00
True,2022-11-02T22:24:58.9636992-07:00
True,2022-11-02T22:24:58.9805696-07:00
True,2022-11-02T22:24:58.9973888-07:00
True,2022-11-02T22:24:59.0141440-07:00
True,2022-11-02T22:24:59.0309632-07:00
True,2022-11-02T22:24:59.0477824-07:00
True,2022-11-02T22:24:59.0645120-07:00
True,2022-11-02T22:24:59.0813568-07:00
True,2022-11-02T22:24:59.0981248-07:00
True,2022-11-02T22:24:59.1149824-07:00
True,2022-11-02T22:24:59.1317376-07:00
True,2022-11-02T22:24:59.1484928-07:00
True,2022-11-02T22:24:59.1653888-07:00
True,2022-11-02T22:24:59.1820928-07:00
True,2022-11-02T22:24:59.1988608-07:00
True,2022-11-02T22:24:59.2156416-07:00
True,2022-11-02T22:24:59.2325248-07:00
True,2022-11-02T22:24:59.2493312-07:00
True,2022-11-02T22:24:59.2662144-07:00
True,2022-11-02T22:24:59.2829696-07:00
True,2022-11-02T22:24:59.2997632-07:00
True,2022-11-02T22:24:59.3165568-07:00
True,2022-11-02T22:24:59.3334528-07:00
True,2022-11-02T22:24:59.3503360-07:00
True,2022-11-02T22:24:59.3670272-07:00
True,2022-11-02T22:24:59.3839360-07:00
True,2022-11-02T22:24:59.4005632-07:00
True,2022-11-02T22:24:59.4173568-07:00
True,2022-11-02T22:24:59.4340608-07:00
True,2022-11-02T22:24:59.4509056-07:00
True,2022-11-02T22:24:59.4676992-07:00
True,2022-11-02T22:24:59.4844160-07:00
True,2022-11-02T22:24:59.5012480-07:00
True,2022-11-02T22:24:59.5181696-07:00
True,2022-11-02T22:24:59.5348224-07:00
True,2022-11-02T22:24:59.5516672-07:00
True,2022-11-02T22:24:59.5683200-07:00
True,2022-11-02T22:24:59.5851008-07:00
True,2022-11-02T22:24:59.6018688-07:00
True,2022-11-02T22:24:59.6185344-07:00
True,2022-11-02T22:24:59.6355072-07:00
True,2022-11-02T22:24:59.6522752-07:00
True,2022-11-02T22:24:59.6691200-07:00
True,2022-11-02T22:24:59.6859264-07:00
True,2022-11-02T22:24:59.7027072-07:00
True,2022-11-02T22:24:59.7194496-07:00
True,2022-11-02T22:24:59.7362176-07:00
True,2022-11-02T22:24:59.7530240-07:00
True,2022-11-02T22:24:59.7698688-07:00
True,2022-11-02T22:24:59.7866624-07:00
True,2022-11-02T22:24:59.8035200-07:00
True,2022-11-02T22:24:59.8204288-07:00
True,2022-11-02T22:24:59.8370176-07:00
True,2022-11-02T22:24:59.8538880-07:00
True,2022-11-02T22:24:59.8706304-07:00
True,2022-11-02T22:24:59.8875904-07:00
True,2022-11-02T22:24:59.9043712-07:00
True,2022-11-02T22:24:59.9212416-07:00
True,2022-11-02T22:24:59.9379584-07:00
True,2022-11-02T22:24:59.9548416-07:00
True,2022-11-02T22:24:59.9716352-07:00
True,2022-11-02T22:24:59.9884288-07:00
True,2022-11-02T22:25:00.0051456-07:00
True,2022-11-02T22:25:00.0219264-07:00
True,2022-11-02T22:25:00.0386944-07:00
True,2022-11-02T22:25:00.0553856-07:00
True,2022-11-02T22:25:00.0721920-07:00
True,2022-11-02T22:25:00.0888576-07:00
True,2022-11-02T22:25:00.1057024-07:00
True,2022-11-02T22:25:00.1224320-07:00
True,2022-11-02T22:25:00.1393792-07:00
True,2022-11-02T22:25:00.1561344-07:00
True,2022-11-02T22:25:00.1730176-07:00
True,2022-11-02T22:25:00.1897472-07:00
True,2022-11-02T22:25:00.2066688-07:00
True,2022-11-02T22:25:00.2233216-07:00
True,2022-11-02T22:25:00.2408192-07:00
True,2022-11-02T22:25:00.2569344-07:00
True,2022-11-02T22:25:00.2737280-07:00
True,2022-11-02T22:25:00.2906368-07:00
True,2022-11-02T22:25:00.3073152-07:00
True,2022-11-02T22:25:00.3241728-07:00
True,2022-11-02T22:25:00.3409920-07:00
True,2022-11-02T22:25:00.3578624-07:00
True,2022-11-02T22:25:00.3746432-07:00
True,2022-11-02T22:25:00.3915520-07:00
True,2022-11-02T22:25:00.4081920-07:00
True,2022-11-02T22:25:00.4251008-07:00
True,2022-11-02T22:25:00.4417920-07:00
True,2022-11-02T22:25:00.4587008-07:00
True,2022-11-02T22:25:00.4755456-07:00
True,2022-11-02T22:25:00.4923392-07:00
True,2022-11-02T22:25:00.5092608-07:00
True,2022-11-02T22:25:00.5259648-07:00
True,2022-11-02T22:25:00.5428736-07:00
True,2022-11-02T22:25:00.5596928-07:00
True,2022-11-02T22:25:00.5765760-07:00
True,2022-11-02T22:25:00.5932544-07:00
True,2022-11-02T22:25:00.6100224-07:00
True,2022-11-02T22:25:00.6267392-07:00
True,2022-11-02T22:25:00.6435328-07:00
True,2022-11-02T22:25:00.6602624-07:00
True,2022-11-02T22:25:00.6770816-07:00
True,2022-11-02T22:25:00.6938880-07:00
True,2022-11-02T22:25:00.7106176-07:00
True,2022-11-02T22:25:00.7273600-07:00
True,2022-11-02T22:25:00.7441536-07:00
True,2022-11-02T22:25:00.7610496-07:00
True,2022-11-02T22:25:00.7778560-07:00
True,2022-11-02T22:25:00.7946112-07:00
True,2022-11-02T22:25:00.8114816-07:00
True,2022-11-02T22:25:00.8282112-07:00
True,2022-11-02T22:25:00.8450048-07:00
True,2022-11-02T22:25:00.8619520-07:00
True,2022-11-02T22:25:00.8787200-07:00
True,2022-11-02T22:25:00.8955904-07:00
True,2022-11-02T22:25:00.9124224-07:00
True,2022-11-02T22:25:00.9292288-07:00
True,2022-11-02T22:25:00.9460224-07:00
True,2022-11-02T22:25:00.9627776-07:00
True,2022-11-02T22:25:00.9796864-07:00
True,2022-11-02T22:25:00.9963264-07:00
True,2022-11-02T22:25:01.0132480-07:00
True,2022-11-02T22:25:01.0300032-07:00
True,2022-11-02T22:25:01.0468224-07:00
True,2022-11-02T22:25:01.0635904-07:00
True,2022-11-02T22:25:01.0804096-07:00
True,2022-11-02T22:25:01.0971264-07:00
True,2022-11-02T22:25:01.1139712-07:00
True,2022-11-02T22:25:01.1307264-07:00
True,2022-11-02T22:25:01.1476480-07:00
True,2022-11-02T22:25:01.1644032-07:00
True,2022-11-02T22:25:01.1811200-07:00
True,2022-11-02T22:25:01.1979136-07:00
True,2022-11-02T22:25:01.2146304-07:00
True,2022-11-02T22:25:01.2779904-07:00
True,2022-11-02T22:25:01.2788864-07:00
True,2022-11-02T22:25:01.2956800-07:00
True,2022-11-02T22:25:01.3124992-07:00
True,2022-11-02T22:25:01.3293312-07:00
True,2022-11-02T22:25:01.3460736-07:00
True,2022-11-02T22:25:01.3628160-07:00
True,2022-11-02T22:25:01.3796864-07:00
True,2022-11-02T22:25:01.3964800-07:00
True,2022-11-02T22:25:01.4133632-07:00
True,2022-11-02T22:25:01.4301696-07:00
True,2022-11-02T22:25:01.4469376-07:00
True,2022-11-02T22:25:01.4638208-07:00
True,2022-11-02T22:25:01.4805632-07:00
True,2022-11-02T22:25:01.4973440-07:00
True,2022-11-02T22:25:01.5141376-07:00
True,2022-11-02T22:25:01.5309824-07:00
True,2022-11-02T22:25:01.5478656-07:00
True,2022-11-02T22:25:01.5646208-07:00
True,2022-11-02T22:25:01.5815168-07:00
True,2022-11-02T22:25:01.5981952-07:00
True,2022-11-02T22:25:01.6150016-07:00
True,2022-11-02T22:25:01.6318720-07:00
True,2022-11-02T22:25:01.6485632-07:00
True,2022-11-02T22:25:01.6654080-07:00
True,2022-11-02T22:25:01.6822144-07:00
True,2022-11-02T22:25:01.6990080-07:00
True,2022-11-02T22:25:01.7158144-07:00
True,2022-11-02T22:25:01.7327360-07:00
True,2022-11-02T22:25:01.7495040-07:00
True,2022-11-02T22:25:01.7663104-07:00
True,2022-11-02T22:25:01.7831424-07:00
True,2022-11-02T22:25:01.7999360-07:00
True,2022-11-02T22:25:01.8167936-07:00
True,2022-11-02T22:25:01.8336640-07:00
True,2022-11-02T22:25:01.8504960-07:00
True,2022-11-02T22:25:01.8673280-07:00
True,2022-11-02T22:25:01.8841216-07:00
True,2022-11-02T22:25:01.9008768-07:00
True,2022-11-02T22:25:01.9177472-07:00
True,2022-11-02T22:25:01.9345024-07:00
True,2022-11-02T22:25:01.9514112-07:00
True,2022-11-02T22:25:01.9681920-07:00
True,2022-11-02T22:25:01.9849600-07:00
True,2022-11-02T22:25:02.0018432-07:00
True,2022-11-02T22:25:02.0187136-07:00
True,2022-11-02T22:25:02.0354432-07:00
True,2022-11-02T22:25:02.0521472-07:00
True,2022-11-02T22:25:02.0689792-07:00
True,2022-11-02T22:25:02.0858240-07:00
True,2022-11-02T22:25:02.1026304-07:00
True,2022-11-02T22:25:02.1193344-07:00
True,2022-11-02T22:25:02.1361792-07:00
True,2022-11-02T22:25:02.1530112-07:00
True,2022-11-02T22:25:02.1698176-07:00
True,2022-11-02T22:25:02.1866240-07:00
True,2022-11-02T22:25:02.2035072-07:00
True,2022-11-02T22:25:02.2202368-07:00
True,2022-11-02T22:25:02.2371072-07:00
True,2022-11-02T22:25:02.2538496-07:00
True,2022-11-02T22:25:02.2706816-07:00
True,2022-11-02T22:25:02.2875264-07:00
True,2022-11-02T22:25:02.3044480-07:00
True,2022-11-02T22:25:02.3212672-07:00
True,2022-11-02T22:25:02.3379968-07:00
True,2022-11-02T22:25:02.3549568-07:00
True,2022-11-02T22:25:02.3715968-07:00
True,2022-11-02T22:25:02.3884800-07:00
True,2022-11-02T22:25:02.4052224-07:00
True,2022-11-02T22:25:02.4221312-07:00
True,2022-11-02T22:25:02.4389248-07:00
True,2022-11-02T22:25:02.4557184-07:00
True,2022-11-02T22:25:02.4725120-07:00
True,2022-11-02T22:25:02.4892928-07:00
True,2022-11-02T22:25:02.5059968-07:00
True,2022-11-02T22:25:02.5227776-07:00
True,2022-11-02T22:25:02.5395584-07:00
True,2022-11-02T22:25:02.5562496-07:00
True,2022-11-02T22:25:02.5730176-07:00
True,2022-11-02T22:25:02.5897088-07:00
True,2022-11-02T22:25:02.6065280-07:00
True,2022-11-02T22:25:02.6232704-07:00
True,2022-11-02T22:25:02.6401024-07:00
True,2022-11-02T22:25:02.6568832-07:00
True,2022-11-02T22:25:02.6737664-07:00
True,2022-11-02T22:25:02.6905472-07:00
True,2022-11-02T22:25:02.7073280-07:00
True,2022-11-02T22:25:02.7241984-07:00
True,2022-11-02T22:25:02.7410944-07:00
True,2022-11-02T22:25:02.7578624-07:00
True,2022-11-02T22:25:02.7746560-07:00
True,2022-11-02T22:25:02.7913856-07:00
True,2022-11-02T22:25:02.8080768-07:00
True,2022-11-02T22:25:02.8250240-07:00
True,2022-11-02T22:25:02.8418048-07:00
True,2022-11-02T22:25:02.8586368-07:00
True,2022-11-02T22:25:02.8753920-07:00
True,2022-11-02T22:25:02.8922752-07:00
True,2022-11-02T22:25:02.9090560-07:00
True,2022-11-02T22:25:02.9259520-07:00
True,2022-11-02T22:25:02.9427328-07:00
True,2022-11-02T22:25:02.9595008-07:00
True,2022-11-02T22:25:02.9762432-07:00
True,2022-11-02T22:25:02.9929472-07:00
True,2022-11-02T22:25:03.0097536-07:00
True,2022-11-02T22:25:03.0264320-07:00
True,2022-11-02T22:25:03.0432128-07:00
True,2022-11-02T22:25:03.0599296-07:00
True,2022-11-02T22:25:03.0768384-07:00
True,2022-11-02T22:25:03.0935680-07:00
True,2022-11-02T22:25:03.1104768-07:00
True,2022-11-02T22:25:03.1271552-07:00
True,2022-11-02T22:25:03.1440512-07:00
True,2022-11-02T22:25:03.1607296-07:00
True,2022-11-02T22:25:03.1775616-07:00
True,2022-11-02T22:25:03.1943936-07:00
True,2022-11-02T22:25:03.2111360-07:00
True,2022-11-02T22:25:03.2283136-07:00
True,2022-11-02T22:25:03.2448256-07:00
True,2022-11-02T22:25:03.2616704-07:00
True,2022-11-02T22:25:03.2783872-07:00
True,2022-11-02T22:25:03.2953088-07:00
True,2022-11-02T22:25:03.3120768-07:00
True,2022-11-02T22:25:03.3289600-07:00
True,2022-11-02T22:25:03.3457408-07:00
True,2022-11-02T22:25:03.3626496-07:00
True,2022-11-02T22:25:03.3793792-07:00
True,2022-11-02T22:25:03.3962880-07:00
True,2022-11-02T22:25:03.4130816-07:00
True,2022-11-02T22:25:03.4298368-07:00
True,2022-11-02T22:25:03.4466816-07:00
True,2022-11-02T22:25:03.4635136-07:00
True,2022-11-02T22:25:03.4803840-07:00
True,2022-11-02T22:25:03.4970496-07:00
True,2022-11-02T22:25:03.5139712-07:00
True,2022-11-02T22:25:03.5306624-07:00
True,2022-11-02T22:25:03.5475840-07:00
True,2022-11-02T22:25:03.5643392-07:00
True,2022-11-02T22:25:03.5811968-07:00
True,2022-11-02T22:25:03.5979776-07:00
True,2022-11-02T22:25:03.6148224-07:00
True,2022-11-02T22:25:03.6316800-07:00
True,2022-11-02T22:25:03.6485120-07:00
True,2022-11-02T22:25:03.6653824-07:00
True,2022-11-02T22:25:03.6820224-07:00
True,2022-11-02T22:25:03.6989568-07:00
True,2022-11-02T22:25:03.7157248-07:00
True,2022-11-02T22:25:03.7326208-07:00
True,2022-11-02T22:25:03.7494016-07:00
True,2022-11-02T22:25:03.7662464-07:00
True,2022-11-02T22:25:03.7830656-07:00
True,2022-11-02T22:25:03.7998208-07:00
True,2022-11-02T22:25:03.8166912-07:00
True,2022-11-02T22:25:03.8335488-07:00
True,2022-11-02T22:25:03.8502656-07:00
True,2022-11-02T22:25:03.8671872-07:00
True,2022-11-02T22:25:03.8840448-07:00
True,2022-11-02T22:25:03.9007360-07:00
True,2022-11-02T22:25:03.9176704-07:00
True,2022-11-02T22:25:03.9343744-07:00
True,2022-11-02T22:25:03.9512576-07:00
True,2022-11-02T22:25:03.9681024-07:00
True,2022-11-02T22:25:03.9848704-07:00
True,2022-11-02T22:25:04.0017280-07:00
True,2022-11-02T22:25:04.0186112-07:00
True,2022-11-02T22:25:04.0352896-07:00
True,2022-11-02T22:25:04.0522240-07:00
True,2022-11-02T22:25:04.0689536-07:00
True,2022-11-02T22:25:04.0856832-07:00
True,2022-11-02T22:25:04.1024128-07:00
True,2022-11-02T22:25:04.1190912-07:00
True,2022-11-02T22:25:04.1359232-07:00
True,2022-11-02T22:25:04.1527552-07:00
True,2022-11-02T22:25:04.1696256-07:00
True,2022-11-02T22:25:04.1864064-07:00
True,2022-11-02T22:25:04.2032256-07:00
True,2022-11-02T22:25:04.2201216-07:00
True,2022-11-02T22:25:04.5104640-07:00
True,2022-11-02T22:25:04.5112832-07:00
True,2022-11-02T22:25:04.5281920-07:00
True,2022-11-02T22:25:04.5450112-07:00
True,2022-11-02T22:25:04.5617152-07:00
True,2022-11-02T22:25:04.5784960-07:00
True,2022-11-02T22:25:04.5952768-07:00
True,2022-11-02T22:25:04.6120064-07:00
True,2022-11-02T22:25:04.6287872-07:00
True,2022-11-02T22:25:04.6456704-07:00
True,2022-11-02T22:25:04.6624640-07:00
True,2022-11-02T22:25:04.6792320-07:00
True,2022-11-02T22:25:04.6960000-07:00
True,2022-11-02T22:25:04.7127552-07:00
True,2022-11-02T22:25:04.7296000-07:00
True,2022-11-02T22:25:04.7463296-07:00
True,2022-11-02T22:25:04.7632000-07:00
True,2022-11-02T22:25:04.7799936-07:00
True,2022-11-02T22:25:04.7968128-07:00
True,2022-11-02T22:25:04.8136576-07:00
True,2022-11-02T22:25:04.8303872-07:00
True,2022-11-02T22:25:04.8471808-07:00
True,2022-11-02T22:25:04.8639488-07:00
True,2022-11-02T22:25:04.8807424-07:00
True,2022-11-02T22:25:04.8976384-07:00
True,2022-11-02T22:25:04.9144576-07:00
True,2022-11-02T22:25:04.9313024-07:00
True,2022-11-02T22:25:04.9481344-07:00
True,2022-11-02T22:25:04.9650048-07:00
True,2022-11-02T22:25:04.9817600-07:00
True,2022-11-02T22:25:04.9986432-07:00
True,2022-11-02T22:25:05.0154496-07:00
True,2022-11-02T22:25:05.0322304-07:00
True,2022-11-02T22:25:05.0489728-07:00
True,2022-11-02T22:25:05.0657280-07:00
True,2022-11-02T22:25:05.0826112-07:00
True,2022-11-02T22:25:05.0993280-07:00
True,2022-11-02T22:25:05.1162240-07:00
True,2022-11-02T22:25:05.1330304-07:00
True,2022-11-02T22:25:05.1498880-07:00
True,2022-11-02T22:25:05.1667456-07:00
True,2022-11-02T22:25:05.1835520-07:00
True,2022-11-02T22:25:05.2003840-07:00
True,2022-11-02T22:25:05.2171648-07:00
True,2022-11-02T22:25:05.2339200-07:00
True,2022-11-02T22:25:05.2505856-07:00
True,2022-11-02T22:25:05.2672896-07:00
True,2022-11-02T22:25:05.2840320-07:00
True,2022-11-02T22:25:05.3008512-07:00
True,2022-11-02T22:25:05.3175680-07:00
True,2022-11-02T22:25:05.3343232-07:00
True,2022-11-02T22:25:05.3510144-07:00
True,2022-11-02T22:25:05.3677824-07:00
True,2022-11-02T22:25:05.3845760-07:00
True,2022-11-02T22:25:05.4012416-07:00
True,2022-11-02T22:25:05.4179328-07:00
True,2022-11-02T22:25:05.4347392-07:00
True,2022-11-02T22:25:05.4514432-07:00
True,2022-11-02T22:25:05.4682624-07:00
True,2022-11-02T22:25:05.4850176-07:00
True,2022-11-02T22:25:05.5018240-07:00
True,2022-11-02T22:25:05.5185536-07:00
True,2022-11-02T22:25:05.5353344-07:00
True,2022-11-02T22:25:05.5520768-07:00
True,2022-11-02T22:25:05.5688192-07:00
True,2022-11-02T22:25:05.5856384-07:00
True,2022-11-02T22:25:05.6024448-07:00
True,2022-11-02T22:25:05.6191360-07:00
True,2022-11-02T22:25:05.6359552-07:00
True,2022-11-02T22:25:05.6526464-07:00
True,2022-11-02T22:25:05.6693376-07:00
True,2022-11-02T22:25:05.6860544-07:00
True,2022-11-02T22:25:05.7028608-07:00
True,2022-11-02T22:25:05.7195904-07:00
True,2022-11-02T22:25:05.7364608-07:00
True,2022-11-02T22:25:05.7532288-07:00
True,2022-11-02T22:25:05.7701248-07:00
True,2022-11-02T22:25:05.7869312-07:00
True,2022-11-02T22:25:05.8036736-07:00
True,2022-11-02T22:25:05.8204160-07:00
True,2022-11-02T22:25:05.8372864-07:00
True,2022-11-02T22:25:05.8540544-07:00
True,2022-11-02T22:25:05.8707712-07:00
True,2022-11-02T22:25:05.8876928-07:00
True,2022-11-02T22:25:05.9044224-07:00
True,2022-11-02T22:25:05.9211520-07:00
True,2022-11-02T22:25:05.9379328-07:00
True,2022-11-02T22:25:05.9548160-07:00
True,2022-11-02T22:25:05.9716096-07:00
